efficiency,dark count rate,jitter,entropy production,entropy rate,machine_efficiency,d_l,e_max,e_s,TH,TC,g_sl,g_ml,e_C,e_C_factor,t_f,t_steps,rateM,rateD,rateB,Tb,Td,k,Tb_indep_flag,Td_indep_flag,e_l,TV
0.4453487102763997,0.018083138158672036,9.261313419308824,2.9448473468443788,0.17348910604686646,0.7608448784919373,3,1,0.1,6.081249999999983,0.14183673469387753,1,1,0.27,0.3,3000,3000,1,1,0.8,0.14183673469387753,0.14183673469387753,1,False,False,0.9,-0.5
0.4407474879486517,0.019829474093286198,8.725650383186146,2.8473818660772525,0.17080089379658006,0.7661108607480848,3,1,0.1,16.799999999999862,0.14693877551020407,1,1,0.27,0.3,3000,3000,1,1,0.8,0.14693877551020407,0.14693877551020407,1,False,False,0.9,-0.5
0.5457404542872328,1.0420689139419791e-06,16505.647637169972,7.921000963446682,0.0005398896709929327,0.6122448979591836,3,1,0.1,0.14,0.05,1,1,0.27,0.3,3000,3000,1,1,0.8,0.05,0.05,1,False,False,0.9,-1.0
0.5414318083509232,3.7875613491361832e-06,6542.192098674644,7.207458408696785,0.001216074355681742,0.6161923183199779,3,1,0.1,0.1575,0.05510204081632653,1,1,0.27,0.3,3000,3000,1,1,0.8,0.05510204081632653,0.05510204081632653,1,False,False,0.9,-1.0
0.5364893731505032,1.1022389555729372e-05,3038.4390510577273,6.617575075252706,0.002350850340714903,0.6201017461845181,3,1,0.1,0.17574468085106382,0.06020408163265306,1,1,0.27,0.3,3000,3000,1,1,0.8,0.06020408163265306,0.06020408163265306,1,False,False,0.9,-1.0
0.5310480984252895,2.704148466158058e-05,1593.848883260872,6.1217467808591435,0.0040418211723769045,0.6239737274220033,3,1,0.1,0.1947826086956522,0.0653061224489796,1,1,0.27,0.3,3000,3000,1,1,0.8,0.0653061224489796,0.0653061224489796,1,False,False,0.9,-1.0
0.5252398640747361,5.801322953509009e-05,919.98226735886,5.698945284983353,0.006338764168593011,0.6278087974942121,3,1,0.1,0.21466666666666662,0.07040816326530612,1,1,0.27,0.3,3000,3000,1,1,0.8,0.07040816326530612,0.07040816326530612,1,False,False,0.9,-1.0
0.5191844073992009,0.00011178362660397464,573.295176401394,5.333866904328842,0.009236925529878648,0.6316074817023584,3,1,0.1,0.23545454545454544,0.07551020408163266,1,1,0.27,0.3,3000,3000,1,1,0.8,0.07551020408163266,0.07551020408163266,1,False,False,0.9,-1.0
0.5129850734086732,0.00019736392727150932,380.2468342130199,5.0151446371413195,0.012680626610381657,0.6353702954269526,3,1,0.1,0.2572093023255813,0.08061224489795918,1,1,0.27,0.3,3000,3000,1,1,0.8,0.08061224489795918,0.08061224489795918,1,False,False,0.9,-1.0
0.5067276903144874,0.0003242096043515246,265.5393324912127,4.734185531842791,0.01657375892806743,0.6390977443609023,3,1,0.1,0.27999999999999997,0.08571428571428572,1,1,0.27,0.3,3000,3000,1,1,0.8,0.08571428571428572,0.08571428571428572,1,False,False,0.9,-1.0
0.5004812880884097,0.0005014286258634012,193.60048492674252,4.484391653553646,0.020793533490802353,0.6427903247360683,3,1,0.1,0.3039024390243902,0.09081632653061225,1,1,0.27,0.3,3000,3000,1,1,0.8,0.09081632653061225,0.09081632653061225,1,False,False,0.9,-1.0
0.4942997791097202,0.000737047165910406,146.38813540662957,4.260624983763403,0.025204548330633354,0.6464485235434956,3,1,0.1,0.32899999999999996,0.09591836734693877,1,1,0.27,0.3,3000,3000,1,1,0.8,0.09591836734693877,0.09591836734693877,1,False,False,0.9,-1.0
