efficiency,dark count rate,jitter,entropy production,entropy rate,machine_efficiency,d_l,e_max,e_s,TH,TC,g_sl,g_ml,e_C,e_C_factor,t_f,t_steps,rateM,rateD,rateB,Tb,Td,k,Tb_indep_flag,Td_indep_flag,Td_eq_Tb_flag,e_l,TV
0.7947787753278097,0.02142539853781625,428.9955264302528,1.2599794300998792,0.011648073821646966,0.6493506493506492,3,1,0.1,0.7,0.2,1,5.773993559003743,0.27,0.3,1,10,1,11.065306122448979,0.8,0.2,0.2,1,False,False,False,0.9,-2
0.79515724785081,0.02143320225988315,460.0521914581397,1.2589927803099001,0.011616573338184262,0.6493506493506492,3,1,0.1,0.7,0.2,1,5.773993559003743,0.27,0.3,1,10,1,11.47142857142857,0.8,0.2,0.2,1,False,False,False,0.9,-2
0.7954968934423627,0.0214402184848432,492.24723244295126,1.258104414410755,0.01158822587061866,0.6493506493506492,3,1,0.1,0.7,0.2,1,5.773993559003743,0.27,0.3,1,10,1,11.877551020408163,0.8,0.2,0.2,1,False,False,False,0.9,-2
0.7958028500773571,0.021446548632398362,525.5789702031457,1.2573017303180545,0.011562624323006775,0.6493506493506492,3,1,0.1,0.7,0.2,1,5.773993559003743,0.27,0.3,1,10,1,12.283673469387754,0.8,0.2,0.2,1,False,False,False,0.9,-2
0.7960794328298546,0.021452278297502264,560.0459738660666,1.2565740782381931,0.011539425143009437,0.6493506493506492,3,1,0.1,0.7,0.2,1,5.773993559003743,0.27,0.3,1,10,1,12.689795918367347,0.8,0.2,0.2,1,False,False,False,0.9,-2
0.7963302871255571,0.02145748012022009,595.6470194436093,1.2559124094113725,0.011518336795396813,0.6493506493506492,3,1,0.1,0.7,0.2,1,5.773993559003743,0.27,0.3,1,10,1,13.095918367346938,0.8,0.2,0.2,1,False,False,False,0.9,-2
0.7965585073914125,0.02146221606608606,632.3810553625536,1.255308993311647,0.01149911060001721,0.6493506493506492,3,1,0.1,0.7,0.2,1,5.773993559003743,0.27,0.3,1,10,1,13.502040816326529,0.8,0.2,0.2,1,False,False,False,0.9,-2
0.7967667438775345,0.02146653925255535,670.2471778328005,1.2547572062225154,0.011481533396360903,0.6493506493506492,3,1,0.1,0.7,0.2,1,5.773993559003743,0.27,0.3,1,10,1,13.908163265306122,0.8,0.2,0.2,1,False,False,False,0.9,-2
0.7969572426564454,0.02147049542132733,709.2445978308231,1.254251308373958,0.011465421631345509,0.6493506493506492,3,1,0.1,0.7,0.2,1,5.773993559003743,0.27,0.3,1,10,1,14.314285714285713,0.8,0.2,0.2,1,False,False,False,0.9,-2
0.7971320123456169,0.021474124132978015,749.3726493510956,1.2537863997489036,0.01145061656292976,0.6493506493506492,3,1,0.1,0.7,0.2,1,5.773993559003743,0.27,0.3,1,10,1,14.720408163265306,0.8,0.2,0.2,1,False,False,False,0.9,-2
0.7972926901851959,0.021477459741481277,790.6307346039537,1.253358150360353,0.011436980345006493,0.6493506493506492,3,1,0.1,0.7,0.2,1,5.773993559003743,0.27,0.3,1,10,1,15.126530612244897,0.8,0.2,0.2,1,False,False,False,0.9,-2
0.79744076960551,0.021480532195097844,833.0183372852521,1.2529628047666177,0.011424392814614824,0.6493506493506492,3,1,0.1,0.7,0.2,1,5.773993559003743,0.27,0.3,1,10,1,15.532653061224488,0.8,0.2,0.2,1,False,False,False,0.9,-2
0.797577523331666,0.021483367696410693,876.5350043428394,1.252597069887912,0.01141274884010602,0.6493506493506492,3,1,0.1,0.7,0.2,1,5.773993559003743,0.27,0.3,1,10,1,15.938775510204081,0.8,0.2,0.2,1,False,False,False,0.9,-2
0.7977041022004442,0.021485989250560337,921.1803593704136,1.2522581115603906,0.011401956121761267,0.6493506493506492,3,1,0.1,0.7,0.2,1,5.773993559003743,0.27,0.3,1,10,1,16.344897959183676,0.8,0.2,0.2,1,False,False,False,0.9,-2
0.7978214657682341,0.021488417122065624,966.9540387174753,1.2519433341401935,0.011391933359284545,0.6493506493506492,3,1,0.1,0.7,0.2,1,5.773993559003743,0.27,0.3,1,10,1,16.751020408163267,0.8,0.2,0.2,1,False,False,False,0.9,-2
0.7979305024052656,0.02149066921645842,1013.8557466331658,1.2516505129537103,0.011382608714815818,0.6493506493506492,3,1,0.1,0.7,0.2,1,5.773993559003743,0.27,0.3,1,10,1,17.15714285714286,0.8,0.2,0.2,1,False,False,False,0.9,-2
