efficiency,dark count rate,jitter,entropy production,entropy rate,machine_efficiency,L first gap,d_l,e_max,e_s,rateB,k,Tb_indep_flag,Td_indep_flag,Td_eq_Tb_flag,Max_TV_flag,first_gap_flag,epsilon,scew_flag_TC,scew_factor_TC,TC,TV,g_ml,g_sl,rateD,e_C_factor,rateM,Tb,Td,e_l,e_C,TH
0.5935134652142159,1.2568656393054352e-05,1211.851316441214,6.762997510813448,0.0071165996070018,0.7375930921352196,0.0008251833001472,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2.0,0.05,-16.76646727167977,1.463859497613709,1.9606141238513184,1.0727478182439116,0.3557610702469465,1.6005612697444267,0.05,0.05,0.9,0.3201849632222518,0.1921544861164871
0.5835316230979856,0.0051643429987619,32.58065965176905,3.634440903301648,0.4716550163618492,0.3395188267677814,0.0288618100835503,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2.0,0.1351994557369233,-0.0867810692960944,1.6881238841584143,1.4144788046936874,1.6782915650776944,1.945344767829219,1.0519804723723862,0.1351994557369233,0.1351994557369233,0.9,1.7508102910462973,1.0278813275508996
0.4158712695390923,0.0065771903516859,69.63399974777401,2.7678198299713928,-0.0052842820403337,0.906149037449039,0.0087386102317069,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2.0,0.1547023917496431,-6.562840778885633,0.5267495618642414,0.3634588490961902,0.8166267652282367,0.1035712213690225,1.1412833769645023,0.1547023917496431,0.1547023917496431,0.9,0.0932140992321202,2.134097250473737
0.6116367886160154,0.000449020719175,244.578968927606,4.045105608838796,0.0210822474866871,0.7306329561975103,0.0032672795661161,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2.0,0.0891770932777248,-2.63582200880142,1.4262150338985176,0.9590573912112969,1.39807630686292,0.3686762847440901,0.2842531137050976,0.0891770932777248,0.0891770932777248,0.9,0.3318086562696811,0.3645122516634443
0.6834951035386475,2.942100061620671e-05,2713.909772380529,5.629861863594813,0.0095145371626744,0.7679153283428437,0.0002095473101559,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2.0,0.0525025673294004,-4.206897588821295,0.8024329635202906,0.3424092500868939,1.6111071116474671,0.3022269032680902,0.4851294134002795,0.0525025673294004,0.0525025673294004,0.9,0.2720042129412812,0.2359655344825661
0.657931315323026,0.0002997075568681,437.3129983147339,3.0748814647609204,0.0163866268225741,0.7011653519785759,0.0017271948228941,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2.0,0.0873578411251319,-3.370477691801497,0.6732641764179724,0.7943866365871947,1.875103741317226,0.4261971119624789,0.5844636824554255,0.0873578411251319,0.0873578411251319,0.9,0.383577400766231,0.3112569785720229
0.5699287744812931,0.0121707592976691,16.5695394898801,2.239871205541456,0.0463665942414092,0.8131340848517071,0.0574713155831281,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2.0,0.1392750467176587,-1.1841985369914028,0.7312549159456796,1.2416729570858225,1.8995718621123152,0.2298094725451976,1.3296163035488706,0.1392750467176587,0.1392750467176587,0.9,0.2068285252906778,1.5265994202579063
0.4176431464781894,0.0003842516180529,256.1448866827996,5.202572297748763,0.0167366925956264,0.8244189249534197,0.0032783035239192,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2.0,0.0846096766515044,-7.403145671706666,0.2769966815015245,0.5672801935344893,0.6124994429931839,0.2129755513029989,0.92102086518832,0.0846096766515044,0.0846096766515044,0.9,0.191677996172699,0.5092094521964527
0.600794564360464,3.1678721087413186e-05,1861.5119663490848,5.223141604866887,0.004296149846404,0.6467488097331529,0.0005189332220934,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2.0,0.0766139103475045,-11.238905800170926,1.656482663853415,1.3194650653705555,1.2341231028762367,0.5461953465559491,0.6583632017842237,0.0766139103475045,0.0766139103475045,0.9,0.4915758119003542,0.2196232737036069
0.7049191506354234,1.4634931431794378e-05,2269.7959291087523,3.490565076965516,0.0037376263770761,0.7792270419257562,0.0004075917902211,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2.0,0.0538385877287154,-16.95930275348477,0.3035328330851437,1.0064270810188585,1.8677501865799688,0.2833230190890612,1.410631219317236,0.0538385877287154,0.0538385877287154,0.9,0.2549907171801551,0.2466274596163249
0.6347955573443794,0.0040719477869725,14.98103699671347,3.820025439572848,0.0355597382193095,0.9054205538771006,0.0665793740700054,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2.0,0.0830108335168263,-6.601868875391068,1.4878020255265114,1.6520574680625677,1.5130926889882357,0.1044591330712571,0.5674581480482203,0.0830108335168263,0.0830108335168263,0.9,0.0940132197641314,0.9977883155490628
0.5439528731264271,-3.2450053301752675e-06,2759.857109647408,3.093055999378444,0.0028213917137212,0.5448450814019643,0.000360242738547,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2.0,0.1084032827736304,-12.646686036221386,1.2893440182803195,1.3508766807388213,1.504059036675789,0.8353841011592819,0.6363590041398898,0.1084032827736304,0.1084032827736304,0.9,0.7518456910433536,0.240636999911889
