efficiency,dark count rate,jitter,entropy production,entropy rate,machine_efficiency,d_l,e_max,e_s,TH,TC,g_sl,g_ml,e_C,e_C_factor,t_f,t_steps,rateM,rateD,rateB,Tb,Td,k,Tb_indep_flag,Td_indep_flag,Td_eq_Tb_flag,Max_TV_flag,epsilon,e_l,TV
0.6072826898109814,-1.9917118598657614e-17,6.146352946679736,76.66541064691145,12.67980818089346,0.7692307692307692,3,1,0.1,216666.68808260284,0.005,1,2,0.27,0.3,3000,3000,1,1.1122448979591837,0.8,0.005,0.005,1,False,False,False,True,1e-07,0.9,-0.016666668333333336
0.6201550387596902,-4.247545218734997e-17,6.14150957718473,74.65387087084247,12.679808180893453,0.7692307692307692,3,1,0.1,216666.68808260284,0.005,1,2,0.27,0.3,3000,3000,1,1.1428571428571428,0.8,0.005,0.005,1,False,False,False,True,1e-07,0.9,-0.016666668333333336
0.6325269511483532,-2.0997699080825876e-16,6.140537770007409,72.71939398162068,12.679808180893417,0.7692307692307692,3,1,0.1,216666.68808260284,0.005,1,2,0.27,0.3,3000,3000,1,1.1734693877551021,0.8,0.005,0.005,1,False,False,False,True,1e-07,0.9,-0.016666668333333336
0.6444148246880672,-1.3939855995390705e-16,6.143358832906815,70.85948598814115,12.679808180893437,0.7692307692307692,3,1,0.1,216666.68808260284,0.005,1,2,0.27,0.3,3000,3000,1,1.2040816326530612,0.8,0.005,0.005,1,False,False,False,True,1e-07,0.9,-0.016666668333333336
0.6558353714802775,-6.898334203776667e-17,6.149893439352881,69.07160277450896,12.67980818089344,0.7692307692307692,3,1,0.1,216666.68808260284,0.005,1,2,0.27,0.3,3000,3000,1,1.2346938775510203,0.8,0.005,0.005,1,False,False,False,True,1e-07,0.9,-0.016666668333333336
0.666805439911185,-7.300728737483613e-18,6.160062414647308,67.3531775436525,12.67980818089344,0.7692307692307692,3,1,0.1,216666.68808260284,0.005,1,2,0.27,0.3,3000,3000,1,1.2653061224489797,0.8,0.005,0.005,1,False,False,False,True,1e-07,0.9,-0.016666668333333336
0.6773418667741753,-4.8481601686341347e-17,6.1737873728666415,65.70164361317217,12.679808180893446,0.7692307692307692,3,1,0.1,216666.68808260284,0.005,1,2,0.27,0.3,3000,3000,1,1.2959183673469388,0.8,0.005,0.005,1,False,False,False,True,1e-07,0.9,-0.016666668333333336
0.6874613557226075,-7.098072551579028e-17,6.19099122517215,64.11445316269653,12.679808180893437,0.7692307692307692,3,1,0.1,216666.68808260284,0.005,1,2,0.27,0.3,3000,3000,1,1.3265306122448979,0.8,0.005,0.005,1,False,False,False,True,1e-07,0.9,-0.016666668333333336
0.6971803785245292,8.771123255181715e-18,6.211598578008419,62.58909247523673,12.679808180893453,0.7692307692307692,3,1,0.1,216666.68808260284,0.005,1,2,0.27,0.3,3000,3000,1,1.3571428571428572,0.8,0.005,0.005,1,False,False,False,True,1e-07,0.9,-0.016666668333333336
0.7065150959540395,1.6566171010856378e-16,6.235536037725692,61.123094159151115,12.679808180893481,0.7692307692307692,3,1,0.1,216666.68808260284,0.005,1,2,0.27,0.3,3000,3000,1,1.3877551020408163,0.8,0.005,0.005,1,False,False,False,True,1e-07,0.9,-0.016666668333333336
0.7154812955021798,2.176139420370992e-16,6.262732436261412,59.7140467838161,12.679808180893472,0.7692307692307692,3,1,0.1,216666.68808260284,0.005,1,2,0.27,0.3,3000,3000,1,1.4183673469387754,0.8,0.005,0.005,1,False,False,False,True,1e-07,0.9,-0.016666668333333336
0.7240943434169336,-1.826054590881186e-16,6.293118990733429,58.35960231181492,12.679808180893437,0.7692307692307692,3,1,0.1,216666.68808260284,0.005,1,2,0.27,0.3,3000,3000,1,1.4489795918367347,0.8,0.005,0.005,1,False,False,False,True,1e-07,0.9,-0.016666668333333336
0.73236914888429,2.2089958219074674e-17,6.326629408152782,57.05748166397896,12.679808180893447,0.7692307692307692,3,1,0.1,216666.68808260284,0.005,1,2,0.27,0.3,3000,3000,1,1.4795918367346939,0.8,0.005,0.005,1,False,False,False,True,1e-07,0.9,-0.016666668333333336
0.7403201384382438,-3.29522618024272e-17,6.363199944964236,55.80547871118968,12.67980818089345,0.7692307692307692,3,1,0.1,216666.68808260284,0.005,1,2,0.27,0.3,3000,3000,1,1.510204081632653,0.8,0.005,0.005,1,False,False,False,True,1e-07,0.9,-0.016666668333333336
